,nu_1,nu_2,nu_3,nu_4,nu_5,nu_6,nu_7,nu_8,nu_9,nu_10,nu_11,nu_12,nu_13,nu_14,nu_15,nu_16,nu_17,nu_18,nu_19,nu_20
111832,4.8767150531869266e-17,1.0802912996219286e-09,1.4327708255168934e-06,7.986317099693496e-05,0.0008013779147087795,0.0025459780865028023,0.004735612033672774,0.006957031610307933,0.009266803954260652,0.011682541430004172,0.014448239419874736,0.01772147936544547,0.021686460306584547,0.02659133081923116,0.03287498066498555,0.041353434940178374,0.053733201811786854,0.07424048377462932,0.12044955875705314,0.5612362889407567
37376,1.6894175902692315e-22,8.621164894897477e-14,1.080735126543894e-09,6.581297221885804e-07,2.0074679002913917e-05,0.00015507546860550622,0.0005395880779329014,0.0013380081853521322,0.0027618502249586764,0.0049291991362950295,0.007891349740933641,0.011666118161054609,0.016328405604804544,0.022089354142650935,0.029419731326857095,0.03928851230143162,0.05382883170492069,0.0788042959384326,0.1369641086907784,0.594379960358062
117595,6.440259793751949e-13,1.919293194747766e-09,5.350253423356954e-07,6.150603161835059e-05,0.0006406054051000968,0.0020987575732288755,0.0038753298772929803,0.005572006259677406,0.007602952513499422,0.009950288637410825,0.012929798795734207,0.016545860627577957,0.020940747887185855,0.026327440303442504,0.033195874505783235,0.04246421096122327,0.05618296311256832,0.07956669239108101,0.13621756769491114,0.5462328542543001
39872,1.3487803026890385e-19,2.1909894982623636e-14,1.255816658606105e-08,2.1949611958246873e-05,0.0009018753228627678,0.0037656992944424235,0.007183312491915867,0.011378401613124534,0.01678559546067024,0.023467988921834545,0.031150532552007656,0.03956214318272579,0.04853273245630402,0.058092608396020144,0.06845154193463979,0.08009685012054213,0.09393648889970418,0.11166034706998597,0.13787687227377624,0.26753823249458486
33305,8.248679137781115e-18,4.645432917692004e-09,4.7552278983935234e-07,2.6875049369695963e-05,0.00018740750874163408,0.0005543869048683995,0.0010745547291949274,0.001645111536481259,0.0022684375881358103,0.0030261859947583836,0.00403347242492652,0.005422861819152316,0.007368148792709679,0.010150219953700941,0.014288950453219755,0.02082838213859067,0.03223830338929557,0.05561825588769335,0.12625564301514183,0.7154238479791086
40728,8.346873887444411e-18,5.159329207230987e-11,9.61641577927782e-08,1.5497136052581562e-05,0.0003569845877175219,0.002001906254565824,0.005260112231362915,0.009412597849422416,0.014691999121680871,0.02123711727419911,0.02889699713051546,0.037477604838332935,0.046895391155253395,0.05723506197336542,0.06887086242784404,0.08247497507663293,0.09941646105673861,0.12214952687570542,0.15767256437517066,0.2463356534720545
117884,2.0131269478090593e-16,2.4311326505476553e-08,1.072865307229734e-05,0.00045244922975544476,0.004420877629857032,0.010930872181994171,0.01891541761749026,0.02540530544703158,0.030729127973791653,0.035102528489864754,0.03950873465870387,0.04435898671438161,0.04989842098978796,0.056339812339319485,0.06400596006322973,0.07344788648258348,0.0857085927585201,0.10298842878473334,0.13165849464091742,0.22651969458425203
111672,5.574103198204659e-15,9.263758587178357e-09,2.6793569020532414e-06,0.00011505484707563935,0.0007015709429400683,0.0020909518916330467,0.0037317132447596854,0.005781870961770185,0.008198812239311806,0.011446427628584601,0.015707301105332225,0.02108196210215954,0.02771014423694743,0.035890754475272936,0.0462136287718414,0.05979416955166167,0.07883957491037967,0.10845144751199287,0.16448028453304936,0.4101650643846643
38753,6.298323257049745e-14,7.629758245768478e-09,7.360973858978433e-06,0.0006422497719961619,0.004945396560804137,0.01175952010618082,0.0175380463712745,0.022010316443448474,0.025410278991874244,0.028184022129069095,0.030954207530289244,0.0341170223341723,0.037913127737436714,0.042521811854578276,0.048219133236056505,0.05545662728478399,0.06522883151377974,0.0797566179526357,0.10714539648747744,0.3885975629925293
115833,5.125068687615403e-13,4.744460931172305e-08,1.963488211276964e-05,0.00017059840373423487,0.0006805469517685405,0.001301222956986352,0.0016309872570681467,0.001927457832598393,0.002235265290572949,0.002628782399384787,0.0031692877560678292,0.003934714350842066,0.005022477502524333,0.0066048366243199146,0.008999572848711558,0.012869176646032604,0.01975576818420117,0.03444283526485636,0.08389628794866205,0.8111247375929923
118628,6.650195101525096e-19,1.0004413176503226e-11,2.3361019789135338e-07,5.484696751381494e-05,0.0008699948267143719,0.004060006238480903,0.009055824939844935,0.01393893492222603,0.018728099637411885,0.023351942797058007,0.028240174516386062,0.033539865587202525,0.039436035035981816,0.046199900605747746,0.05429823065531698,0.06456171099971829,0.07861151229352892,0.10028104140733166,0.141280064844639,0.34389368324996045
22124,1.3032706194974323e-33,1.1578639467747136e-19,4.528746677625408e-11,8.757974288446291e-08,1.2533166989320016e-05,0.00015895032360385445,0.000793766319031219,0.0021802254695423595,0.004558405589990923,0.007897096234972766,0.01220045073813929,0.01752795936655081,0.024116587201248776,0.032374256668118384,0.04306195738619175,0.05737157902131217,0.07870601544320743,0.1119622366570957,0.20239536436625757,0.40508324653917355
115466,3.698920668468686e-15,3.178875339293647e-07,0.00016970608380762885,0.0007221472454629761,0.0024893636803307675,0.004499786292339292,0.005987897321738418,0.006338489711079693,0.006671306677611421,0.007211835760303002,0.008185267075948839,0.009692632552686941,0.011930983476343637,0.015209058588572726,0.020096367099990978,0.027703719220617217,0.04050090717108114,0.06550966765647015,0.14736812617845,0.6201225954981334
115363,1.373300051566011e-15,1.3923178212451842e-10,3.1727584447907146e-07,3.74020925616202e-05,0.0003168904196965509,0.000825871237856598,0.0013360625305647983,0.0017917017990915936,0.002201165556227889,0.0026130153492913235,0.0030919989096837887,0.0036892683221987177,0.004452366501007308,0.005448222400833152,0.006797319304835823,0.0087439886850275,0.011843632490563395,0.01791921752800254,0.036256598084076365,0.8930537703417954
